e.6cbf55e7c81df51d,e.785f8ac3c1ea1c93,p.6cbf55e7c81df51d,p.785f8ac3c1ea1c93,q.0,q.12c413657efa280e,q.15344ef7910c2692,q.155332a4fba33e8f,q.16de1501ad6d003e,q.175ed29f1d4c8f03,q.1a2c43d7d39b748b,q.1b3bce987495336c,q.1cc005c01b3a8aa3,q.1e299bdd1cf7a625,q.1fa28c0ba7f9aec8,q.21fb19005f6951c4,q.23b59dd0c808f4c6,q.23b7f472edde0ce6,q.277e44a955cf2949,q.27ce5f24555e180a,q.2b3296a08411ef24,q.2c509f1ed2220464,q.2e09446e39e26d42,q.2e28d0e1402904b2,q.30355f4cc6ee0d6c,q.314a75fdd331c3f8,q.34e6a18f315e7d2f,q.36c2c875df9317b4,q.38319f8fc78ab9de,q.3a50160006e2d12d,q.3af0af64c28fa6d5,q.3b3de5d772c846cf,q.3c333e5504c64ad3,q.3f72bdc1b8ddb24,q.404c71da2e4826c2,q.41d91f7a05beb14a,q.42107779fcd075ef,q.44eb95b6005c26b,q.463e39a4acf55512,q.46b40798beef0876,q.46b9e5597a64f0e7,q.46d0a9841d8d15,q.48c3dc4f13827d2d,q.4c781fca13c4e0fa,q.4d5895b6699ba297,q.4ebdc6945a09b165,q.5049294d0dee99ae,q.5289fdf1dab07838,q.52e137ce5f0856e0,q.52ed044d2326c87d,q.54724e8bdf60a268,q.564397e6a3409cfe,q.56a5967121715c3c,q.56e2545df60a134c,q.5721c438ee6a188,q.57636a074c36eb44,q.584140440d5f0b68,q.5a62368ba35d9f59,q.5b76e1c3a932bdb,q.5bf42ebbc692409e,q.5dcb2b57a2af77bb,q.5f78ee4ca30b8f0d,q.6368bf5907564a9f,q.6370b0a836a3beb4,q.646d77117c488059,q.66c1b6f1560356ef,q.6753d8830d386858,q.69415bdf089224e8,q.6cbf55e7c81df51d,q.6d402b60e647a2d7,q.705c41a579498d1e,q.72cdc719088a4dda,q.751c75311f458392,q.7740b3afa5fd1810,q.78791357f01233fb,q.789f400a72f2dde3,q.7d67c4cb4a009d55,q.7e11a7bed0e877d5,q.7e56f3238e6c5904,q.7f34381df64db829,q.80aebdbe9dd8458c,q.8350ab20dc5792f3,q.84ae95a99c262132,q.852fd389ae7973c2,q.876a996d5a5cd7b2,q.8773ae79bcad770c,q.87aa120f411c2179,q.87b6b254c9c11cda,q.88352d6f7fe4e61,q.8d69b9298323ec70,q.8f6bacae26b4b931,q.923637a75b13b040,q.947d43cae6516e8e,q.95056fa74f629407,q.960cae7c9416fa60,q.9659def20a9fb5a5,q.981c089fc6a7c217,q.9b7cbe367825f927,q.9c5eceaf0623e18c,q.9d80224ec132cf41,q.9d8ea5f691e722f0,q.9ded7beedd0f70cb,q.9e86aa7f2763be5e,q.9eb154a7fffbe8f,q.9f54a36da2622d71,q.9f8cced1c9ffc6b0,q.9f8e824f8a7ac716,q.a2238cd4e486d2d5,q.a2fbe5b11ecfc533,q.a51a6c786827204,q.a68288650ab00b3e,q.a889f479fdf5019d,q.a9c93f094ffdbf82,q.a9ef4b816bb40994,q.aa3f62d8a180aa96,q.abc79ea95b6fb13,q.ac17f45cb7a2d2c1,q.ade8b59d3591ed97,q.aebc9a0baa527ef6,q.af0d11cae13076c7,q.b024d96d59fe3a67,q.b0947f6d4b41705b,q.b21cac0c6ac1883e,q.b30f5d73d9085e77,q.b4c5f3d55b4e9dc,q.b5397410b8da884d,q.b64a56fe210ee76,q.b8797c414f047fed,q.b87b94fab9e5721,q.b8ec54ce9fa0f604,q.b9001ad4b447f16d,q.b9e6525c9ea322f5,q.bce63656bdf433f7,q.bd7535fc411c2caa,q.c0828d14a81970a6,q.c1bdd6db1974733a,q.c43bdbf9dee1c202,q.c6ab3657420f873b,q.c7a08d59145a63b3,q.cb35558f37b42e38,q.cb6c67abb40b0c5c,q.ccd33ab245c7b6d6,q.cec1c2e07c1de04b,q.cfaa49b6b55da512,q.d237e32dad87729e,q.d347f27623a3ca1e,q.d3a5b39a7ad5a0ca,q.d52f7dd1c179cccc,q.d6795b2b7f551108,q.d6a0d48d06de0363,q.d82ac4b490ed4190,q.d849c2d7d1d265d1,q.d8e8b4c4871429a2,q.dbbde0bc0f9b2209,q.dc39ad5012857c15,q.dc4dd443f9934487,q.dd4f64b58cf72d5c,q.de51ba3769c3249,q.de5b2c348b0f3ff1,q.df3b06727682dba6,q.e100cfa642af9961,q.e14cf04d1a2d6591,q.e2b7d168421c100d,q.e2bc3c157c67d836,q.e2e6e9dc24bfff8b,q.e63ce6956e06be12,q.e7680c04ff2596b,q.e77769c62ef669aa,q.e842348ba2f11f0e,q.eb2ad90db7674b87,q.eb465dc2ac982544,q.ebc37510f9820b16,q.ec9dde9dbdf020cb,q.ed235abd1be8d96b,q.ed630e127180f97d,q.ed89ba6de0fb1f6d,q.efde08274f9bf517,q.f1199fb8140b5877,q.f3228b87e7b1b7f3,q.f38279ed28be5363,q.f3dcff7d95f7730f,q.f6a9f5f4a79af318,q.f868b5793b7ff2d,q.ff60c9b4f7de6530,user_us
0,0,0,0,0,0,343892,737,11285,148792,28219,0,3297,0,0,5979265,626,0,271549,31681,34748352,15616,1867,34417,0,825,0,0,22537,0,368471,16416,41528,0,7820,5066,14693,0,0,0,0,15232,5339,0,0,0,0,0,0,48713,373,409,0,4337,11925,0,0,0,0,0,6029,9289,7800018,151390,0,225,40500,0,0,0,0,118579,0,0,9790,0,0,0,0,51163,284,0,3997,494,4633,69167,14731,0,8788,0,0,10244,4729,0,41072,64963,2814,30528,468316,32929,0,0,0,0,0,26214,104176,4064252,435,0,32361,10366,0,80977,0,0,552742,790,307086,7759,51106,0,0,51596,37868,3471,15301,0,0,353,33843,0,1182,61454,0,0,0,102199,1005,0,4417,0,0,4504,359,0,0,0,0,0,0,2811,0,0,33984,0,20525,411,488575,0,0,3756,1680,130819,0,32361,0,0,0,708126,10487,0,0,0,0,0,0,441,19496,1276,0,51499,2207,86033,207460000
0,0,0,0,0,0,379176,0,12007,139748,29032,215,4795,0,375,3946295,0,0,309781,27747,23161626,32307,0,35351,0,969,0,0,25447,0,409549,20982,40695,1079,3688,11530,21476,0,0,0,0,29826,4096,996,0,0,0,0,0,48523,0,177,0,1850,10354,0,0,0,0,0,8557,11212,9821548,177079,0,466,40357,0,0,0,0,114282,1005,0,7615,0,0,0,1575,65922,0,0,2424,434,1957,74196,17502,0,16080,0,354,5746,2476,0,45359,88145,7981,31955,463194,32245,0,0,0,0,676980,25548,77601,8019907,569,0,58934,9962,0,59224,0,0,646371,0,320126,7175,50441,0,0,51843,41112,1756,11575,0,0,166,28783,0,924,94958,0,0,0,136319,667,0,5547,0,0,7371,791,0,0,0,344,0,0,1113,0,0,33870,0,19840,0,637229,0,377,1243,460,114799,0,33958,0,0,0,888065,6967,0,0,0,0,886,0,5438,31033,498,0,53220,1965,98715,165740000
0,0,0,0,0,0,316950,0,9220,155097,23051,0,3825,0,0,5585719,0,0,270655,25841,33834534,11796,1517,30517,0,941,0,0,26343,0,314854,22015,46690,1296,2126,24752,12448,0,0,0,0,13436,1785,311,0,0,1123,0,0,50846,0,0,0,1516,13834,0,0,0,0,0,6172,7184,8541297,148426,0,0,38918,0,1869,0,0,112632,493,0,6992,0,850,0,749,58563,0,0,4866,1569,917,85353,18168,0,16475,0,0,5688,3334,0,32610,80676,11557,28815,402681,38658,0,0,0,0,166558,22449,103010,5582503,0,0,30833,4474,0,70099,0,0,564478,1451,268855,4238,47365,0,0,44693,37135,1573,14475,0,0,188,24009,0,0,54033,0,0,0,85425,0,0,4707,0,0,0,0,0,0,0,0,0,0,890,0,0,26302,0,22751,0,537787,0,0,1026,608,120623,0,26869,127,0,0,697553,6892,0,0,0,0,286,0,1808,26438,0,0,53066,2270,92091,197700000
0,0,0,0,0,0,379439,0,9263,136297,28831,0,5760,0,0,6424220,0,0,288486,26068,37090295,24268,2301,39854,0,616,0,0,24971,0,383182,17428,43340,0,7402,23347,16308,0,0,0,0,18929,3580,1369,0,0,0,0,0,55848,0,0,0,3136,11315,0,0,0,0,0,5846,6813,9693092,136644,0,0,39373,0,0,0,0,108466,508,0,15205,0,1927,0,1645,62897,0,0,5285,0,3860,57641,15434,0,7183,0,0,7035,7257,0,36871,77606,12540,34568,491949,35480,0,0,0,496,894248,28389,85341,6589501,1256,0,29829,18250,0,48019,0,0,573195,0,340107,16099,51336,0,0,57480,44726,3965,8262,0,0,245,26674,0,1413,63898,0,0,0,99737,0,0,5093,0,0,1998,0,0,0,0,0,0,0,2490,0,0,28897,0,16166,1920,528290,1069,755,3632,0,103363,0,34641,0,0,0,629726,8222,0,0,0,0,1103,0,1193,16180,0,0,56242,3003,77090,209630000
0,0,0,0,5031,0,355295,493,10822,122740,27131,532,4588,0,0,5280124,846,143,261064,26734,31439282,34363,1838,34856,0,746,0,0,26451,0,409691,35134,43782,3370,2604,27961,15258,0,2781,0,103,40431,5149,1090,617,0,0,0,0,47208,1436,469,536,1803,5139,0,0,0,0,0,4786,5303,8369606,163424,0,952,40597,0,0,0,0,93100,0,0,10822,0,0,0,947,56616,156,0,2338,957,1323,54436,12767,0,7486,0,332,8609,2436,0,69610,84089,12568,28371,435693,29971,0,0,0,0,682830,25470,90826,5841376,0,119,43742,52315,0,44425,495,0,624933,478,320161,23651,46346,0,0,51976,37251,1054,10931,0,0,0,25990,0,767,100098,0,0,329,164514,532,714,4604,0,159,6664,681,0,0,0,417,0,0,595,0,0,27577,0,14279,1418,571563,0,0,2040,1510,95552,0,33527,0,0,0,823570,13623,0,0,0,0,1275,0,331,27719,1034,0,50882,3114,137733,186560000
0,0,0,0,0,0,363990,0,9716,153402,28115,2448,3265,0,777,4169420,0,37,284309,24244,23946963,25265,1665,39043,0,2796,0,0,28069,0,433862,30227,43434,5516,9307,23429,16539,0,1278,0,44,9603,7076,382,367,0,0,0,0,53027,1270,0,0,4765,8105,0,0,0,0,808,4540,12492,9653387,217274,0,0,38719,0,0,0,0,117472,0,0,3949,0,0,0,375,65972,41,0,3869,261,3667,76328,20294,0,12338,0,0,2407,3906,0,52267,87548,15327,39429,430560,30487,0,0,0,0,356625,30285,107286,7191763,0,53,35739,17136,0,60069,1870,0,691283,377,322353,16626,51441,0,0,50128,39257,2925,11304,0,0,339,26006,0,1635,110540,0,0,0,187852,0,446,4677,0,50,2939,0,0,0,0,415,0,0,3405,0,2139,25496,0,22666,1570,723260,0,0,3905,901,117905,0,30751,0,0,0,864553,12346,0,0,0,0,494,0,4799,47069,0,0,58501,5557,101002,174950000
0,0,0,0,0,0,376720,0,9296,153506,27874,0,812,0,0,6232270,0,0,265797,30496,39399104,18805,2209,38111,0,876,0,0,30683,0,405458,23661,55014,7720,5427,12540,14923,0,0,0,0,12711,626,321,0,0,0,0,0,61808,2928,0,0,2537,10412,0,0,0,0,0,5904,7541,10736046,177202,0,0,42399,0,0,0,0,127473,732,0,19940,0,257,0,718,59304,0,0,4601,705,3080,60597,13178,0,8730,0,305,14921,0,0,50317,99541,20443,33545,465357,35574,0,0,0,419,271155,26502,114922,4887720,0,0,39734,0,0,51570,0,0,611674,499,324615,6088,49290,0,0,54111,41811,2221,12666,0,0,179,32394,0,3394,75999,0,0,0,127201,0,0,5460,0,0,0,935,0,0,0,0,0,0,1667,0,0,32983,0,16099,0,652249,0,0,2079,448,120490,0,35584,0,0,0,831664,10877,0,0,0,0,308,0,1243,50045,0,0,61190,2060,112580,207880000
0,0,0,0,0,0,389796,0,9491,147396,29947,0,2940,0,0,6366598,0,0,270113,35957,35068446,11877,2258,37486,0,0,0,0,26297,0,328737,22229,45925,0,4386,14975,14767,0,0,0,0,13271,4160,916,0,0,1117,0,0,51888,671,0,0,2251,14608,0,0,0,0,0,4158,5630,10177306,112332,0,0,41471,0,1426,0,0,115305,1251,0,11433,0,0,0,775,57323,0,627,2218,0,2592,65857,18538,0,9146,0,760,7661,1532,0,50310,68692,9539,30208,508637,35364,177,0,0,0,511452,26813,82650,4494983,0,0,24835,17697,0,54311,0,0,554255,883,337255,16292,56949,0,0,53201,41236,1550,10361,0,0,325,36149,0,0,58969,0,0,0,110849,0,0,4873,0,0,8554,0,0,0,0,0,0,0,1898,452,0,39242,0,19537,740,544776,0,0,1839,626,117987,0,34205,121,0,0,657707,9463,0,0,0,0,500,0,731,26869,0,0,57062,2887,81078,206940000
0,0,0,0,0,0,318999,0,12903,141650,22485,0,1706,0,0,5198478,0,66,272527,26077,30196934,28488,1608,26905,0,367,0,0,25096,0,368769,20945,39660,0,4872,17122,11244,0,2152,0,44,7636,2824,0,593,0,0,0,0,43672,0,0,0,2478,14676,0,0,0,0,0,4928,6550,9630400,130393,0,0,29381,0,0,0,0,106819,494,0,6117,0,381,0,0,61319,43,345,2796,0,3198,74748,21204,0,11986,0,0,964,1848,0,32910,60087,13205,24834,384981,27852,140,0,0,0,0,21997,70214,5863943,499,52,25988,19992,0,69263,0,0,574510,672,275888,14369,43250,0,0,42081,31094,2158,11786,0,0,0,26998,0,2341,56356,0,0,0,111298,0,801,5005,0,85,1401,564,0,0,0,0,0,0,1877,0,0,23834,0,20374,821,589498,0,0,2602,704,108232,0,26654,0,0,0,747111,9619,0,0,0,0,0,0,282,23229,0,0,49673,2752,82652,180240000
0,0,0,0,0,0,362803,0,9677,142190,27029,0,552,0,0,5108528,207,0,267042,25581,30168541,12888,1921,34274,379,868,0,0,24100,0,368311,17794,44988,2172,13198,8522,13327,0,0,0,0,12512,659,830,0,0,0,0,0,47498,0,319,0,4853,16765,0,0,0,0,0,7175,8975,9977081,169992,0,764,38318,0,0,0,0,111423,0,0,5723,0,0,0,1205,61541,0,0,3605,524,6831,70431,20889,0,7562,0,304,4013,0,0,46256,74942,8020,29923,438513,30713,0,0,0,0,487157,25788,88918,5525718,463,0,30134,5329,0,61906,0,0,622915,1202,311505,5875,46395,0,0,52015,39012,4324,13863,0,0,0,28853,0,421,78062,0,0,520,126440,693,0,5164,0,0,723,922,0,0,0,0,0,0,3681,336,0,26827,0,18383,896,732244,0,905,3216,329,110523,0,34090,0,0,0,876146,6865,0,0,0,0,468,0,940,13954,1404,0,53389,3210,103074,184860000
0,0,0,0,0,0,353347,534,8097,156553,37210,0,5111,0,0,6056182,0,0,285845,28122,36747069,16693,1836,45949,0,0,0,0,27427,0,400354,14651,51485,4232,5574,18134,19432,0,0,0,0,26697,3425,328,0,0,0,0,0,62976,0,374,0,1518,20706,0,0,0,0,0,6015,21663,9785673,183444,0,234,40469,0,0,0,0,111296,0,0,10524,0,0,0,328,59715,0,0,699,0,2380,69152,11762,0,9319,0,428,6880,10836,0,56721,75712,24318,33237,470051,33572,0,0,0,0,0,34598,108278,5154018,803,0,46782,33615,0,56862,0,0,603983,487,316147,23024,57835,0,0,50314,39701,2338,12817,0,0,264,29965,0,0,87515,0,0,676,135079,521,0,4914,0,0,1662,0,0,0,0,0,0,0,1606,0,0,28429,0,21429,969,667119,6112,0,2084,0,119035,0,36100,0,0,0,888195,5636,0,0,0,0,0,0,0,39656,1198,0,51624,1368,110536,205780000
0,0,0,0,7340,0,325768,905,8480,123796,25036,0,880,0,0,5778416,641,0,299324,25538,31751042,12372,0,33191,0,609,0,0,26189,0,323697,12648,36181,0,6255,6135,14808,0,0,0,0,10391,2197,271,0,0,0,0,0,48895,0,326,0,1933,8450,0,0,0,0,0,8015,7509,10117132,95336,0,563,32778,0,0,0,0,95566,0,0,3390,0,3835,0,650,60209,0,0,5369,326,2562,56165,18264,0,5480,0,0,2083,916,0,41552,46503,15533,30535,439715,32130,0,0,0,0,277888,23220,92666,6458840,0,0,24806,7635,0,54298,0,0,549096,707,302756,6317,44166,0,0,45458,34394,2752,9141,0,0,0,25284,0,550,57028,0,0,1093,89284,565,0,5629,0,0,0,330,0,0,0,0,0,324,1611,0,3260,25473,0,17602,322,581732,0,0,2121,585,99782,0,31894,0,0,0,689550,6996,0,0,0,0,292,0,356,7833,976,0,48508,2894,91772,193880000
0,0,0,0,0,0,298657,0,13273,141354,21609,0,0,0,0,4286536,827,0,302703,29403,22305565,13251,0,35228,0,379,0,0,21413,0,257843,10187,35303,0,1111,0,12609,0,0,0,0,7135,0,0,0,0,968,0,0,39050,0,416,0,588,12701,0,0,0,0,0,5465,3623,9455766,118496,0,832,30141,0,1694,0,0,117046,0,0,4248,0,381,0,0,64781,0,0,2960,752,554,70550,16741,0,5539,0,283,1333,0,0,25495,51912,13866,28967,388626,30402,0,0,0,0,76264,20327,72652,6133158,0,0,23383,0,0,61071,0,0,535207,0,246067,0,40467,0,0,43083,31564,159,12779,0,0,200,33050,0,0,46996,0,0,521,102703,1056,0,4790,0,0,0,0,0,0,0,0,0,0,305,0,0,30684,0,21290,0,554363,397,0,576,0,108652,0,27394,113,0,0,616500,7922,0,0,0,0,141,0,703,10563,1204,0,42682,1146,77724,164580000
0,0,0,0,0,0,288477,0,11966,145049,22227,0,991,0,0,5774416,0,0,262289,30665,32334632,12755,2149,27328,297,537,0,0,22375,0,343374,12038,35433,0,5216,7887,14541,0,0,0,0,7880,787,438,0,0,0,0,0,37074,1924,0,0,1889,30730,0,0,0,0,0,7578,7032,9927488,128718,0,0,30913,0,0,0,0,116690,0,0,8800,0,2347,0,693,59528,0,0,3633,0,1244,73156,18163,0,9616,0,0,4603,1569,0,37456,48628,1919,23809,343332,23243,0,0,0,1159,81178,19195,86000,5537280,0,0,27109,10564,0,59007,0,0,596815,887,238021,5355,33552,0,0,40647,27982,1492,10656,0,0,164,28026,0,0,69510,0,0,0,135918,0,0,5825,0,0,0,519,0,0,0,0,0,0,1282,0,0,29401,0,22515,0,618190,0,0,1327,941,110926,0,24437,0,0,0,803254,5394,0,0,0,0,201,0,561,12967,0,0,41659,4608,77735,194360000
0,0,0,0,0,0,239944,0,9112,108492,18324,0,0,0,0,5916469,0,0,283404,31577,35772156,9714,1440,23900,687,0,0,0,28338,0,263704,5383,24506,0,1149,5049,16254,0,0,0,0,14840,0,314,0,0,0,0,0,31499,1322,0,0,653,28745,0,0,0,0,0,6372,8926,9031851,112527,0,0,24658,0,0,0,0,88531,0,0,5363,0,323,0,0,65160,0,0,1349,0,476,60455,20905,0,10866,0,353,4713,0,0,26838,34789,3295,19460,298773,18589,0,0,0,0,256511,14582,85462,4242355,0,0,42073,0,0,53662,0,0,574210,946,182691,0,30674,0,0,32457,23969,375,6960,0,0,0,26281,0,0,65593,0,0,0,131141,0,0,5247,0,0,0,0,0,0,0,0,0,0,165,0,0,34208,0,17841,0,643052,0,431,0,0,86420,0,20410,0,0,192,826478,17033,0,0,0,0,259,0,0,8819,0,0,33189,837,78401,192630000
0,0,0,0,0,0,365938,0,8732,123701,32836,0,931,0,0,4486194,261,0,265166,29720,24931731,14142,1681,37289,0,274,0,0,23148,0,318424,11242,54590,14371,3015,22523,17831,0,0,0,0,8136,942,477,0,0,0,0,0,52300,0,119,0,1371,3946,0,0,0,0,0,5854,4889,8482307,138144,0,182,41114,0,0,0,0,92211,0,0,10204,0,0,0,294,53875,0,0,1599,716,1188,53841,16272,0,6144,0,0,3922,1030,0,31130,71925,22338,32922,505430,35710,0,0,0,0,173166,29858,80452,4486503,0,0,22786,0,0,47551,0,0,554285,0,349421,13204,51537,0,0,52003,39770,873,10941,0,0,0,28662,0,1731,54908,0,0,0,89035,0,0,4789,0,0,0,532,0,0,0,0,0,267,882,0,0,28402,0,16387,345,551090,0,0,1324,0,92723,0,38563,0,0,0,600515,9238,0,0,0,0,213,0,386,18670,0,0,55306,560,78937,171590000
0,0,0,0,0,0,354187,0,14507,137359,26452,0,480,0,697,4885247,0,0,278036,31850,25850433,12080,0,32375,344,379,0,0,22807,0,285576,13867,40383,0,7889,11172,12570,0,0,0,0,10331,3081,254,0,0,0,0,0,48810,0,0,0,3503,7792,0,0,0,0,0,6569,7105,9181550,98797,0,0,35250,0,0,0,0,105775,390,0,5129,0,549,0,739,61954,0,0,2984,480,3278,56779,17595,0,9504,0,275,3893,0,0,34305,63553,3504,29566,435915,29267,0,0,0,0,174369,23120,82667,4368083,832,0,32372,4957,0,49664,0,0,562405,883,306465,3274,45090,0,0,46880,35456,2663,9319,0,0,0,35080,0,480,51687,0,0,0,76637,0,0,5618,0,0,0,0,0,0,0,0,0,0,2133,0,0,38915,253,17312,956,510461,0,473,2932,565,102361,0,30552,0,0,0,634035,8720,0,0,0,0,335,0,738,16039,0,0,49287,2975,75167,173800000
0,0,0,0,0,0,295719,0,9579,127190,21938,1915,476,0,0,6031593,1787,0,245397,28924,34749736,7579,1533,27008,0,277,0,0,28185,0,291151,13742,39969,2984,12395,5789,15538,0,0,0,0,11291,550,1766,0,0,2727,0,0,36367,0,1659,0,2346,7957,0,0,0,0,945,6946,5583,8139928,128296,0,1226,29995,0,2059,0,0,105683,0,0,12491,0,721,0,0,55050,0,0,2892,380,9537,52739,14147,0,7040,0,0,9258,810,0,37688,49103,14769,26238,339458,23482,0,0,0,0,171607,19701,73135,4495160,633,0,41187,0,0,46189,7973,0,590756,494,237118,5702,41235,0,0,39675,27758,8810,12682,0,0,0,31940,0,534,58942,0,0,605,130693,2492,0,5044,0,0,0,0,0,0,0,0,0,0,9025,0,0,32002,0,14822,0,499059,377,0,9300,0,95258,0,26942,164,0,0,687587,10355,0,0,0,0,148,0,600,17919,2407,0,42138,1841,75796,196610000
0,0,0,0,0,0,287298,407,7532,120851,23111,0,11862,0,0,5921607,469,0,277048,31075,38204330,11389,0,27740,546,0,0,0,27372,0,312210,15209,33701,0,9318,14658,14363,0,0,0,0,13386,13992,0,0,0,0,0,0,41444,0,630,0,3628,22023,0,0,0,0,0,6143,8712,8145529,184568,0,381,30905,0,0,0,0,104129,0,0,8085,0,440,0,0,62286,0,0,1650,1001,4620,54211,17976,0,7358,0,0,7195,11744,0,35665,78358,10017,26480,343340,28104,0,0,0,0,0,21442,71678,4656878,817,0,32943,52105,0,48534,0,0,634389,2719,239092,30225,34936,0,0,38796,29947,3731,11890,0,0,420,34001,0,671,71044,0,0,0,163500,198,0,5072,0,0,0,465,0,0,0,0,0,0,3148,0,0,28092,0,20180,1534,560617,0,0,4235,8542,94918,0,30076,0,0,0,823549,22597,0,0,0,0,0,0,0,27694,678,0,44023,4923,90065,188980000
0,0,0,0,0,0,288930,265,9579,126792,19456,687,2865,0,0,4127243,793,0,278505,26531,21453213,10113,1848,27750,0,777,0,0,24848,0,243078,11090,33736,4953,4862,11281,16858,0,0,0,0,11973,2838,313,0,0,0,0,0,34745,0,552,0,1779,7106,0,0,0,0,411,5342,8747,8086245,114343,0,215,26326,0,0,0,0,96061,817,0,6937,0,511,0,488,62735,0,354,2357,0,1744,64330,17639,0,10375,0,258,4458,2154,0,28782,46614,1293,23305,349178,24812,0,0,0,0,263509,19949,69299,5613656,338,0,25219,7137,0,53491,324,0,548385,1148,227337,11378,34331,0,0,39161,29325,1411,9039,0,0,0,24304,0,0,39230,0,0,686,75992,508,0,4799,0,0,0,0,0,0,0,0,0,0,1582,0,0,27318,0,18657,843,461628,0,0,1954,0,95570,0,23207,0,0,0,501517,4080,0,0,0,0,149,0,745,10495,965,0,40926,1618,60181,155160000
0,0,0,0,13037,0,322380,0,7644,113997,25955,0,4424,0,0,4674841,0,0,280542,23973,24658614,8577,1850,32942,496,595,0,0,19272,0,258839,11508,41245,8772,1888,26131,12724,0,0,0,0,8928,4551,0,0,0,0,0,0,45960,0,0,0,1764,9122,299,0,0,0,0,5959,4722,7577603,113406,0,0,36182,0,0,0,0,90405,0,0,6897,0,0,0,0,61389,0,0,2741,307,1949,54369,13293,0,5175,0,0,11944,5256,0,30926,64668,5672,30916,418374,28607,0,0,0,0,0,23913,73589,7468601,0,0,25024,22841,0,46288,0,0,561139,0,277355,25563,43969,0,0,44801,35035,1163,11442,0,0,0,25523,0,0,58998,0,0,0,78265,0,0,5341,0,0,597,765,0,0,0,0,0,0,1454,387,0,26434,0,16496,0,445455,0,0,1070,760,89179,0,28073,0,0,0,488810,7608,0,0,0,0,0,0,1570,22711,0,0,45649,2080,60749,165450000
0,0,0,0,0,0,313545,550,11631,116014,18822,0,1128,0,0,6763228,917,0,301694,26986,40105293,19993,2091,25841,0,0,0,0,28461,0,329843,31232,30485,5597,1296,10719,21611,0,0,0,0,11078,2679,0,0,0,0,0,0,37353,853,339,0,439,14923,0,0,0,0,0,7283,5615,8556030,152713,0,474,28344,0,0,0,0,97936,0,0,9246,0,25720,0,0,64757,0,0,4296,0,227,47892,18314,0,8139,0,0,28500,11978,0,46927,101436,1440,24197,335203,21355,0,0,0,0,0,19011,89562,5810588,0,0,37668,48350,0,43746,0,0,665795,0,236223,15431,34120,0,0,39952,27027,405,7276,0,0,0,24020,0,0,39403,0,0,544,114381,771,0,5087,0,0,0,409,0,0,0,324,0,0,190,0,0,25621,0,16598,0,586764,0,0,542,0,91434,0,20326,0,0,0,776421,6642,0,0,0,323,0,0,0,37146,686,0,37769,0,94571,198740000
0,0,0,0,0,0,242522,0,10348,123918,24719,0,1616,0,0,5913245,0,0,321165,23286,34218998,8612,2196,28713,0,763,0,0,28549,0,254042,17226,26569,5306,1378,6987,15589,0,0,0,0,7588,4153,0,0,0,963,0,0,40453,804,0,0,789,7879,0,0,0,0,0,7086,5280,8212377,97433,0,0,22821,0,1539,0,0,84925,0,0,4494,0,2185,0,283,68535,0,0,5799,0,595,51935,16755,0,7507,0,0,7868,794,0,32797,47569,1645,20571,322105,28890,0,0,0,0,87439,24798,74676,5487419,0,0,28794,675,0,47293,0,0,573647,244,200444,5587,40159,0,0,43360,33652,645,9881,0,0,240,25197,0,0,39473,0,0,0,94769,0,0,4536,0,0,0,0,0,0,0,0,0,0,264,0,0,28166,0,16755,274,507322,0,0,539,342,86849,0,27442,157,0,0,604257,5554,0,0,0,0,149,0,406,15692,0,0,38911,1932,79619,181300000
0,0,0,0,0,0,277009,309,10567,113349,19880,0,1590,0,0,3634973,589,0,302907,26823,18594191,4900,1517,25204,0,1113,0,0,23652,0,218844,14990,29955,3937,7707,5312,11807,0,0,0,0,7648,1637,0,450,0,0,0,0,37269,0,167,0,2818,5098,0,0,0,0,0,7043,6877,8341173,82303,0,245,30466,0,0,0,0,89750,0,0,2722,0,1810,0,0,73469,0,0,3177,0,2624,48134,22290,0,4351,0,0,974,2569,0,27612,38460,1357,19090,343690,23544,181,0,0,0,0,17978,56615,4920371,1272,0,26001,5460,0,40031,0,0,550297,802,233176,12382,34703,0,0,37650,25349,2896,11515,0,0,162,26959,0,1260,30069,0,0,0,69662,255,0,5823,0,0,0,0,0,0,0,0,0,0,2233,0,0,29932,0,14157,0,528859,0,0,2113,0,83944,0,23472,0,0,186,524008,9319,0,0,0,0,130,0,751,16922,650,0,39217,2474,53720,141030000
0,0,0,0,0,0,295654,0,12713,122129,21918,0,2394,0,0,4963942,253,82,272676,25248,27777241,22493,1498,27083,0,0,0,0,25986,0,276439,20842,36603,4701,2953,15070,15178,0,974,0,47,7894,1848,0,0,0,0,0,0,37623,985,154,477,1058,7805,0,0,0,0,0,5333,3903,8013666,112040,0,0,29086,0,0,0,0,91673,0,0,9561,0,1609,0,0,61173,42,0,3624,0,1162,59774,14256,0,7871,0,0,7888,1509,0,27510,48425,27877,23627,341203,23812,0,0,0,0,0,19774,73362,4869351,0,60,38241,23120,0,49442,0,0,593062,0,250618,10941,34419,0,0,39396,28179,929,7797,0,0,194,23059,0,0,45482,0,0,0,88603,296,521,5306,0,53,2774,0,0,0,0,355,0,0,835,0,0,22580,0,14302,0,556592,513,0,769,0,91593,0,24458,0,0,0,748503,8848,0,0,0,479,0,0,0,11912,0,0,40212,0,70702,168660000
